s,d_s,theta_1,d_theta_1,u,time,T
0.0,0.0,-3.141592653589793,-6.896152486983723e-16,0.0,0.17000000000000007,9.061893771426662e-19
0.0,0.0,-3.141592653589793,-7.098422883692927e-16,0.0,0.17500000000000007,9.027557889989092e-19
0.0,0.0,-3.141592653589793,-7.29992686970091e-16,0.0,0.18000000000000008,8.99335210859284e-19
0.0,0.0,-3.141592653589793,-7.50066734896877e-16,0.0,0.18500000000000008,8.9592759342836e-19
0.0,0.0,-3.141592653589793,-7.700647214454377e-16,0.0,0.19000000000000009,8.925328875974881e-19
0.0,0.0,-3.141592653589793,-7.8998693481540665e-16,0.0,0.1950000000000001,8.891510444440945e-19
0.0,0.0,-3.141592653589793,-8.098336621144174e-16,0.0,0.2000000000000001,8.85782015230975e-19
0.0,0.0,-3.141592653589793,-8.296051893622412e-16,0.0,0.2050000000000001,8.82425751405592e-19
0.0,0.0,-3.141592653589793,-8.493018014949087e-16,0.0,0.2100000000000001,8.79082204599376e-19
0.0,0.0,-3.141592653589793,-8.689237823688163e-16,0.0,0.2150000000000001,8.757513266270283e-19
0.0,0.0,-3.141592653589793,-8.884714147648175e-16,0.0,0.2200000000000001,8.72433069485825e-19
0.0,0.0,-3.141592653589793,-9.07944980392297e-16,0.0,0.22500000000000012,8.69127385354928e-19
0.0,0.0,-3.141592653589793,-9.273447598932321e-16,0.0,0.23000000000000012,8.65834226594693e-19
0.0,0.0,-3.141592653589793,-9.466710328462357e-16,0.0,0.23500000000000013,8.625535457459851e-19
0.0,0.0,-3.141592653589793,-9.659240777705862e-16,0.0,0.24000000000000013,8.592852955294933e-19
0.0,0.0,-3.141592653589793,-9.851041721302414e-16,0.0,0.24500000000000013,8.560294288450506e-19
0.0,0.0,-3.141592653589793,-1.004211592337837e-15,0.0,0.2500000000000001,8.527858987709536e-19
0.0,0.0,-3.141592653589793,-1.0232466137586694e-15,0.0,0.2550000000000001,8.495546585632877e-19
0.0,0.0,-3.141592653589793,-1.0422095107146657e-15,0.0,0.2600000000000001,8.463356616552527e-19
0.0,0.0,-3.141592653589793,-1.0611005564883355e-15,0.0,0.2650000000000001,8.431288616564919e-19
0.0,0.0,-3.141592653589793,-1.07992002332671e-15,0.0,0.27000000000000013,8.399342123524233e-19
0.0,0.0,-3.141592653589793,-1.098668182445266e-15,0.0,0.27500000000000013,8.367516677035745e-19
0.0,0.0,-3.141592653589793,-1.117345304031833e-15,0.0,0.28000000000000014,8.335811818449176e-19
0.0,0.0,-3.141592653589793,-1.1359516572504884e-15,0.0,0.28500000000000014,8.304227090852098e-19
0.0,0.0,-3.141592653589793,-1.1544875102454361e-15,0.0,0.29000000000000015,8.272762039063341e-19
0.0,0.0,-3.141592653589793,-1.1729531301448706e-15,0.0,0.29500000000000015,8.241416209626435e-19
0.0,0.0,-3.141592653589793,-1.1913487830648271e-15,0.0,0.30000000000000016,8.210189150803072e-19
0.0,0.0,-3.141592653589793,-1.2096747341130162e-15,0.0,0.30500000000000016,8.179080412566604e-19
0.0,0.0,-3.141592653589793,-1.2279312473926445e-15,0.0,0.31000000000000016,8.148089546595548e-19
0.0,0.0,-3.141592653589793,-1.2461185860062214e-15,0.0,0.31500000000000017,8.117216106267128e-19
0.0,0.0,-3.141592653589793,-1.2642370120593497e-15,0.0,0.3200000000000002,8.086459646650847e-19
0.0,0.0,-3.141592653589793,-1.2822867866645042e-15,0.0,0.3250000000000002,8.055819724502059e-19
0.0,0.0,-3.141592653589793,-1.300268169944793e-15,0.0,0.3300000000000002,8.025295898255595e-19
0.0,0.0,-3.141592653589793,-1.3181814210377083e-15,0.0,0.3350000000000002,7.994887728019392e-19
0.0,0.0,-3.141592653589793,-1.336026798098859e-15,0.0,0.3400000000000002,7.964594775568159e-19
0.0,0.0,-3.141592653589793,-1.3538045583056926e-15,0.0,0.3450000000000002,7.934416604337055e-19
0.0,0.0,-3.141592653589793,-1.3715149578612006e-15,0.0,0.3500000000000002,7.904352779415399e-19
0.0,0.0,-3.141592653589793,-1.389158251997611e-15,0.0,0.3550000000000002,7.874402867540411e-19
0.0,0.0,-3.141592653589793,-1.4067346949800665e-15,0.0,0.3600000000000002,7.844566437090955e-19
0.0,0.0,-3.141592653589793,-1.424244540110289e-15,0.0,0.3650000000000002,7.814843058081329e-19
0.0,0.0,-3.141592653589793,-1.4416880397302302e-15,0.0,0.3700000000000002,7.785232302155058e-19
0.0,0.0,-3.141592653589793,-1.4590654452257074e-15,0.0,0.3750000000000002,7.755733742578737e-19
0.0,0.0,-3.141592653589793,-1.4763770070300275e-15,0.0,0.3800000000000002,7.72634695423586e-19
0.0,0.0,-3.141592653589793,-1.493622974627595e-15,0.0,0.38500000000000023,7.697071513620713e-19
0.0,0.0,-3.141592653589793,-1.5108035965575082e-15,0.0,0.39000000000000024,7.667906998832259e-19
0.0,0.0,-3.141592653589793,-1.5279191204171407e-15,0.0,0.39500000000000024,7.638852989568059e-19
0.0,0.0,-3.141592653589793,-1.5449697928657096e-15,0.0,0.40000000000000024,7.609909067118222e-19
0.0,0.0,-3.141592653589793,-1.56195585962783e-15,0.0,0.40500000000000025,7.581074814359361e-19
0.0,0.0,-3.141592653589793,-1.578877565497057e-15,0.0,0.41000000000000025,7.55234981574859e-19
0.0,0.0,-3.141592653589793,-1.5957351543394129e-15,0.0,0.41500000000000026,7.523733657317529e-19
0.0,0.0,-3.141592653589793,-1.6125288690969012e-15,0.0,0.42000000000000026,7.49522592666634e-19
0.0,0.0,-3.141592653589793,-1.6292589517910093e-15,0.0,0.42500000000000027,7.46682621295779e-19
0.0,0.0,-3.141592653589793,-1.6459256435261947e-15,0.0,0.43000000000000027,7.438534106911318e-19
0.0,0.0,-3.141592653589793,-1.6625291844933608e-15,0.0,0.4350000000000003,7.41034920079715e-19
0.0,0.0,-3.141592653589793,-1.6790698139733176e-15,0.0,0.4400000000000003,7.382271088430413e-19
0.0,0.0,-3.141592653589793,-1.6955477703402307e-15,0.0,0.4450000000000003,7.354299365165282e-19
0.0,0.0,-3.141592653589793,-1.7119632910650564e-15,0.0,0.4500000000000003,7.326433627889159e-19
0.0,0.0,-3.141592653589793,-1.7283166127189636e-15,0.0,0.4550000000000003,7.298673475016851e-19
0.0,0.0,-3.141592653589793,-1.7446079709767438e-15,0.0,0.4600000000000003,7.271018506484785e-19
0.0,0.0,-3.141592653589793,-1.7608376006202074e-15,0.0,0.4650000000000003,7.243468323745254e-19
0.0,0.0,-3.141592653589793,-1.7770057355415665e-15,0.0,0.4700000000000003,7.216022529760653e-19
0.0,0.0,-3.141592653589793,-1.7931126087468065e-15,0.0,0.4750000000000003,7.188680728997778e-19
0.0,0.0,-3.141592653589793,-1.809158452359044e-15,0.0,0.4800000000000003,7.161442527422109e-19
0.0,0.0,-3.141592653589793,-1.8251434976218708e-15,0.0,0.4850000000000003,7.134307532492144e-19
0.0,0.0,-3.141592653589793,-1.8410679749026882e-15,0.0,0.4900000000000003,7.107275353153737e-19
0.0,0.0,-3.141592653589793,-1.856932113696026e-15,0.0,0.49500000000000033,7.080345599834455e-19
0.0,0.0,-3.141592653589793,-1.8727361426268497e-15,0.0,0.5000000000000003,7.053517884437979e-19
0.0,0.0,-3.141592653589793,-1.8884802894538556e-15,0.0,0.5050000000000003,7.026791820338497e-19
0.0,0.0,-3.141592653589793,-1.9041647810727535e-15,0.0,0.5100000000000003,7.000167022375139e-19
0.0,0.0,-3.141592653589793,-1.919789843519536e-15,0.0,0.5150000000000003,6.973643106846431e-19
0.0,0.0,-3.141592653589793,-1.935355701973736e-15,0.0,0.5200000000000004,6.947219691504749e-19
0.0,0.0,-3.141592653589793,-1.950862580761672e-15,0.0,0.5250000000000004,6.920896395550829e-19
0.0,0.0,-3.141592653589793,-1.9663107033596814e-15,0.0,0.5300000000000004,6.894672839628264e-19
0.0,0.0,-3.141592653589793,-1.98170029239734e-15,0.0,0.5350000000000004,6.868548645818051e-19
0.0,0.0,-3.141592653589793,-1.997031569660673e-15,0.0,0.5400000000000004,6.842523437633133e-19
0.0,0.0,-3.141592653589793,-2.0123047560953467e-15,0.0,0.5450000000000004,6.816596840012979e-19
0.0,0.0,-3.141592653589793,-2.027520071809857e-15,0.0,0.5500000000000004,6.790768479318175e-19
0.0,0.0,-3.141592653589793,-2.0426777360786997e-15,0.0,0.5550000000000004,6.765037983325048e-19
0.0,0.0,-3.141592653589793,-2.057777967345531e-15,0.0,0.5600000000000004,6.739404981220285e-19
0.0,0.0,-3.141592653589793,-2.072820983226314e-15,0.0,0.5650000000000004,6.713869103595612e-19
0.0,0.0,-3.141592653589793,-2.0878070005124575e-15,0.0,0.5700000000000004,6.688429982442447e-19
0.0,0.0,-3.141592653589793,-2.1027362351739377e-15,0.0,0.5750000000000004,6.663087251146616e-19
0.0,0.0,-3.141592653589793,-2.117608902362413e-15,0.0,0.5800000000000004,6.637840544483056e-19
0.0,0.0,-3.141592653589793,-2.132425216414323e-15,0.0,0.5850000000000004,6.612689498610557e-19
0.0,0.0,-3.141592653589793,-2.147185390853977e-15,0.0,0.5900000000000004,6.587633751066519e-19
0.0,0.0,-3.141592653589793,-2.1618896383966337e-15,0.0,0.5950000000000004,6.562672940761726e-19
0.0,0.0,-3.141592653589793,-2.176538170951564e-15,0.0,0.6000000000000004,6.537806707975149e-19
0.0,0.0,-3.141592653589793,-2.191131199625106e-15,0.0,0.6050000000000004,6.513034694348747e-19
0.0,0.0,-3.141592653589793,-2.205668934723708e-15,0.0,0.6100000000000004,6.48835654288232e-19
0.0,0.0,-3.141592653589793,-2.2201515857569583e-15,0.0,0.6150000000000004,6.463771897928354e-19
0.0,0.0,-3.141592653589793,-2.2345793614406046e-15,0.0,0.6200000000000004,6.439280405186897e-19
0.0,0.0,-3.141592653589793,-2.248952469699563e-15,0.0,0.6250000000000004,6.41488171170045e-19
0.0,0.0,-3.141592653589793,-2.263271117670913e-15,0.0,0.6300000000000004,6.390575465848893e-19
0.0,0.0,-3.141592653589793,-2.2775355117068835e-15,0.0,0.6350000000000005,6.366361317344404e-19
0.0,0.0,-3.141592653589793,-2.2917458573778265e-15,0.0,0.6400000000000005,6.342238917226415e-19
0.0,0.0,-3.141592653589793,-2.3059023594751797e-15,0.0,0.6450000000000005,6.318207917856585e-19
0.0,0.0,-3.141592653589793,-2.320005222014418e-15,0.0,0.6500000000000005,6.294267972913787e-19
0.0,0.0,-3.141592653589793,-2.334054648237993e-15,0.0,0.6550000000000005,6.27041873738912e-19
0.0,0.0,-3.141592653589793,-2.348050840618262e-15,0.0,0.6600000000000005,6.246659867580936e-19
0.0,0.0,-3.141592653589793,-2.361994000860408e-15,0.0,0.6650000000000005,6.222991021089888e-19
0.0,0.0,-3.141592653589793,-2.3758843299053433e-15,0.0,0.6700000000000005,6.19941185681399e-19
0.0,0.0,-3.141592653589793,-2.3897220279326075e-15,0.0,0.6750000000000005,6.175922034943709e-19
0.0,0.0,-3.141592653589793,-2.4035072943632524e-15,0.0,0.6800000000000005,6.152521216957061e-19
0.0,0.0,-3.141592653589793,-2.4172403278627144e-15,0.0,0.6850000000000005,6.129209065614735e-19
0.0,0.0,-3.141592653589793,-2.4309213263436792e-15,0.0,0.6900000000000005,6.105985244955239e-19
0.0,0.0,-3.141592653589793,-2.4445504869689335e-15,0.0,0.6950000000000005,6.082849420290044e-19
0.0,0.0,-3.141592653589793,-2.4581280061542052e-15,0.0,0.7000000000000005,6.05980125819878e-19
0.0,0.0,-3.141592653589793,-2.4716540795709964e-15,0.0,0.7050000000000005,6.036840426524409e-19
0.0,0.0,-3.141592653589793,-2.485128902149401e-15,0.0,0.7100000000000005,6.013966594368459e-19
0.0,0.0,-3.141592653589793,-2.4985526680809155e-15,0.0,0.7150000000000005,5.991179432086238e-19
0.0,0.0,-3.141592653589793,-2.5119255708212367e-15,0.0,0.7200000000000005,5.968478611282096e-19
0.0,0.0,-3.141592653589793,-2.52524780309305e-15,0.0,0.7250000000000005,5.945863804804688e-19
0.0,0.0,-3.141592653589793,-2.5385195568888065e-15,0.0,0.7300000000000005,5.9233346867422525e-19
0.0,0.0,-3.141592653589793,-2.5517410234734904e-15,0.0,0.7350000000000005,5.900890932417928e-19
0.0,0.0,-3.141592653589793,-2.5649123933873755e-15,0.0,0.7400000000000005,5.878532218385063e-19
0.0,0.0,-3.141592653589793,-2.57803385644877e-15,0.0,0.7450000000000006,5.856258222422558e-19
0.0,0.0,-3.141592653589793,-2.5911056017567542e-15,0.0,0.7500000000000006,5.834068623530223e-19
0.0,0.0,-3.141592653589793,-2.6041278176939024e-15,0.0,0.7550000000000006,5.811963101924155e-19
0.0,0.0,-3.141592653589793,-2.6171006919290013e-15,0.0,0.7600000000000006,5.789941339032116e-19
0.0,0.0,-3.141592653589793,-2.6300244114197525e-15,0.0,0.7650000000000006,5.76800301748896e-19
0.0,0.0,-3.141592653589793,-2.6428991624154674e-15,0.0,0.7700000000000006,5.746147821132044e-19
0.0,0.0,-3.141592653589793,-2.655725130459751e-15,0.0,0.7750000000000006,5.72437543499668e-19
0.0,0.0,-3.141592653589793,-2.668502500393176e-15,0.0,0.7800000000000006,5.702685545311597e-19
0.0,0.0,-3.141592653589793,-2.6812314563559475e-15,0.0,0.7850000000000006,5.681077839494413e-19
0.0,0.0,-3.141592653589793,-2.693912181790555e-15,0.0,0.7900000000000006,5.659552006147132e-19
0.0,0.0,-3.141592653589793,-2.706544859444417e-15,0.0,0.7950000000000006,5.638107735051663e-19
0.0,0.0,-3.141592653589793,-2.7191296713725156e-15,0.0,0.8000000000000006,5.616744717165335e-19
0.0,0.0,-3.141592653589793,-2.7316667989400185e-15,0.0,0.8050000000000006,5.595462644616462e-19
0.0,0.0,-3.141592653589793,-2.7441564228248934e-15,0.0,0.8100000000000006,5.574261210699889e-19
0.0,0.0,-3.141592653589793,-2.7565987230205122e-15,0.0,0.8150000000000006,5.553140109872584e-19
0.0,0.0,-3.141592653589793,-2.7689938788382447e-15,0.0,0.8200000000000006,5.532099037749224e-19
0.0,0.0,-3.141592653589793,-2.7813420689100423e-15,0.0,0.8250000000000006,5.511137691097823e-19
0.0,0.0,-3.141592653589793,-2.7936434711910127e-15,0.0,0.8300000000000006,5.490255767835346e-19
0.0,0.0,-3.141592653589793,-2.805898262961985e-15,0.0,0.8350000000000006,5.469452967023364e-19
0.0,0.0,-3.141592653589793,-2.818106620832064e-15,0.0,0.8400000000000006,5.448728988863717e-19
0.0,0.0,-3.141592653589793,-2.8302687207411746e-15,0.0,0.8450000000000006,5.428083534694196e-19
0.0,0.0,-3.141592653589793,-2.8423847379625997e-15,0.0,0.8500000000000006,5.407516306984225e-19
0.0,0.0,-3.141592653589793,-2.8544548471055033e-15,0.0,0.8550000000000006,5.387027009330595e-19
0.0,0.0,-3.141592653589793,-2.866479222117449e-15,0.0,0.8600000000000007,5.366615346453174e-19
0.0,0.0,-3.141592653589793,-2.878458036286906e-15,0.0,0.8650000000000007,5.34628102419066e-19
0.0,0.0,-3.141592653589793,-2.890391462245746e-15,0.0,0.8700000000000007,5.326023749496339e-19
0.0,0.0,-3.141592653589793,-2.9022796719717318e-15,0.0,0.8750000000000007,5.305843230433865e-19
0.0,0.0,-3.141592653589793,-2.914122836790996e-15,0.0,0.8800000000000007,5.28573917617305e-19
0.0,0.0,-3.141592653589793,-2.925921127380509e-15,0.0,0.8850000000000007,5.265711296985672e-19
0.0,0.0,-3.141592653589793,-2.9376747137705396e-15,0.0,0.8900000000000007,5.245759304241299e-19
0.0,0.0,-3.141592653589793,-2.9493837653471046e-15,0.0,0.8950000000000007,5.225882910403138e-19
0.0,0.0,-3.141592653589793,-2.9610484508544107e-15,0.0,0.9000000000000007,5.206081829023879e-19
0.0,0.0,-3.141592653589793,-2.972668938397286e-15,0.0,0.9050000000000007,5.186355774741572e-19
0.0,0.0,-3.141592653589793,-2.9842453954436025e-15,0.0,0.9100000000000007,5.166704463275521e-19
0.0,0.0,-3.141592653589793,-2.9957779888266896e-15,0.0,0.9150000000000007,5.147127611422174e-19
0.0,0.0,-3.141592653589793,-3.007266884747739e-15,0.0,0.9200000000000007,5.127624937051051e-19
0.0,0.0,-3.141592653589793,-3.0187122487781985e-15,0.0,0.9250000000000007,5.108196159100678e-19
0.0,0.0,-3.141592653589793,-3.0301142458621598e-15,0.0,0.9300000000000007,5.088840997574534e-19
0.0,0.0,-3.141592653589793,-3.041473040318734e-15,0.0,0.9350000000000007,5.069559173537012e-19
0.0,0.0,-3.141592653589793,-3.052788795844421e-15,0.0,0.9400000000000007,5.050350409109408e-19
0.0,0.0,-3.141592653589793,-3.064061675515468e-15,0.0,0.9450000000000007,5.031214427465908e-19
0.0,0.0,-3.141592653589793,-3.07529184179022e-15,0.0,0.9500000000000007,5.012150952829605e-19
0.0,0.0,-3.141592653589793,-3.08647945651146e-15,0.0,0.9550000000000007,4.993159710468522e-19
0.0,0.0,-3.141592653589793,-3.0976246809087425e-15,0.0,0.9600000000000007,4.974240426691648e-19
0.0,0.0,-3.141592653589793,-3.108727675600717e-15,0.0,0.9650000000000007,4.955392828845006e-19
0.0,0.0,-3.141592653589793,-3.1197886005974422e-15,0.0,0.9700000000000008,4.936616645307708e-19
0.0,0.0,-3.141592653589793,-3.1308076153026924e-15,0.0,0.9750000000000008,4.917911605488051e-19
0.0,0.0,-3.141592653589793,-3.1417848785162543e-15,0.0,0.9800000000000008,4.899277439819621e-19
0.0,0.0,-3.141592653589793,-3.1527205484362158e-15,0.0,0.9850000000000008,4.880713879757394e-19
0.0,0.0,-3.141592653589793,-3.163614782661246e-15,0.0,0.9900000000000008,4.862220657773874e-19
0.0,0.0,-3.141592653589793,-3.1744677381928665e-15,0.0,0.9950000000000008,4.8437975073552465e-19
0.0,0.0,-3.141592653589793,-3.1852795714377132e-15,0.0,1.0000000000000007,4.825444162997518e-19
0.0,0.0,-3.141592653589793,-3.1960504382097913e-15,0.0,1.0050000000000006,4.807160360202707e-19
0.0,0.0,-3.141592653589793,-3.2067804937327205e-15,0.0,1.0100000000000005,4.788945835475022e-19
0.0,0.0,-3.141592653589793,-3.2174698926419723e-15,0.0,1.0150000000000003,4.770800326317069e-19
0.0,0.0,-3.141592653589793,-3.228118788987097e-15,0.0,1.0200000000000002,4.752723571226069e-19
0.0,0.0,-3.141592653589793,-3.2387273362339462e-15,0.0,1.0250000000000001,4.734715309690084e-19
0.0,0.0,-3.141592653589793,-3.2492956872668823e-15,0.0,1.03,4.716775282184269e-19
0.0,0.0,-3.141592653589793,-3.2598239943909835e-15,0.0,1.035,4.698903230167128e-19
0.0,0.0,-3.141592653589793,-3.270312409334237e-15,0.0,1.0399999999999998,4.68109889607679e-19
0.0,0.0,-3.141592653589793,-3.280761083249727e-15,0.0,1.0449999999999997,4.663362023327295e-19
0.0,0.0,-3.141592653589793,-3.2911701667178126e-15,0.0,1.0499999999999996,4.645692356304899e-19
0.0,0.0,-3.141592653589793,-3.3015398097482978e-15,0.0,1.0549999999999995,4.628089640364389e-19
0.0,0.0,-3.141592653589793,-3.3118701617825932e-15,0.0,1.0599999999999994,4.610553621825408e-19
0.0,0.0,-3.141592653589793,-3.32216137169587e-15,0.0,1.0649999999999993,4.5930840479688145e-19
0.0,0.0,-3.141592653589793,-3.3324135877992057e-15,0.0,1.0699999999999992,4.575680667033018e-19
0.0,0.0,-3.141592653589793,-3.3426269578417205e-15,0.0,1.074999999999999,4.558343228210372e-19
0.0,0.0,-3.141592653589793,-3.3528016290127075e-15,0.0,1.079999999999999,4.541071481643546e-19
0.0,0.0,-3.141592653589793,-3.3629377479437538e-15,0.0,1.0849999999999989,4.523865178421931e-19
0.0,0.0,-3.141592653589793,-3.3730354607108533e-15,0.0,1.0899999999999987,4.506724070578046e-19
0.0,0.0,-3.141592653589793,-3.383094912836512e-15,0.0,1.0949999999999986,4.489647911083975e-19
0.0,0.0,-3.141592653589793,-3.393116249291846e-15,0.0,1.0999999999999985,4.472636453847797e-19
0.0,0.0,-3.141592653589793,-3.4030996144986687e-15,0.0,1.1049999999999984,4.455689453710045e-19
0.0,0.0,-3.141592653589793,-3.413045152331574e-15,0.0,1.1099999999999983,4.438806666440168e-19
0.0,0.0,-3.141592653589793,-3.4229530061200097e-15,0.0,1.1149999999999982,4.421987848733017e-19
0.0,0.0,-3.141592653589793,-3.4328233186503417e-15,0.0,1.119999999999998,4.405232758205339e-19
0.0,0.0,-3.141592653589793,-3.442656232167913e-15,0.0,1.124999999999998,4.388541153392272e-19
0.0,0.0,-3.141592653589793,-3.452451888379093e-15,0.0,1.129999999999998,4.371912793743884e-19
0.0,0.0,-3.141592653589793,-3.462210428453321e-15,0.0,1.1349999999999978,4.355347439621691e-19
0.0,0.0,-3.141592653589793,-3.4719319930251376e-15,0.0,1.1399999999999977,4.338844852295209e-19
0.0,0.0,-3.141592653589793,-3.4816167221962153e-15,0.0,1.1449999999999976,4.322404793938514e-19
0.0,0.0,-3.141592653589793,-3.491264755537375e-15,0.0,1.1499999999999975,4.306027027626816e-19
0.0,0.0,-3.141592653589793,-3.500876232090598e-15,0.0,1.1549999999999974,4.289711317333041e-19
0.0,0.0,-3.141592653589793,-3.5104512903710295e-15,0.0,1.1599999999999973,4.27345742792443e-19
0.0,0.0,-3.141592653589793,-3.5199900683689763e-15,0.0,1.1649999999999971,4.257265125159154e-19
0.0,0.0,-3.141592653589793,-3.5294927035518936e-15,0.0,1.169999999999997,4.2411341756829323e-19
0.0,0.0,-3.141592653589793,-3.5389593328663675e-15,0.0,1.174999999999997,4.2250643470256774e-19
0.0,0.0,-3.141592653589793,-3.548390092740087e-15,0.0,1.1799999999999968,4.209055407598136e-19
0.0,0.0,-3.141592653589793,-3.557785119083812e-15,0.0,1.1849999999999967,4.193107126688559e-19
0.0,0.0,-3.141592653589793,-3.5671445472933305e-15,0.0,1.1899999999999966,4.1772192744593736e-19
0.0,0.0,-3.141592653589793,-3.57646851225141e-15,0.0,1.1949999999999965,4.1613916219438667e-19
0.0,0.0,-3.141592653589793,-3.585757148329743e-15,0.0,1.1999999999999964,4.1456239410428945e-19
0.0,0.0,-3.141592653589793,-3.595010589390881e-15,0.0,1.2049999999999963,4.129916004521588e-19
0.0,0.0,-3.141592653589793,-3.604228968790166e-15,0.0,1.2099999999999962,4.1142675860060785e-19
0.0,0.0,-3.141592653589793,-3.6134124193776495e-15,0.0,1.214999999999996,4.09867845998024e-19
0.0,0.0,-3.141592653589793,-3.622561073500011e-15,0.0,1.219999999999996,4.083148401782432e-19
0.0,0.0,-3.141592653589793,-3.631675063002462e-15,0.0,1.2249999999999959,4.067677187602272e-19
0.0,0.0,-3.141592653589793,-3.640754519230647e-15,0.0,1.2299999999999958,4.052264594477399e-19
0.0,0.0,-3.141592653589793,-3.649799573032536e-15,0.0,1.2349999999999957,4.0369104002902676e-19
0.0,0.0,-3.141592653589793,-3.6588103547603124e-15,0.0,1.2399999999999956,4.021614383764947e-19
0.0,0.0,-3.141592653589793,-3.667786994272248e-15,0.0,1.2449999999999954,4.0063763244639227e-19
0.0,0.0,-3.141592653589793,-3.676729620934579e-15,0.0,1.2499999999999953,3.9911960027849347e-19
0.0,0.0,-3.141592653589793,-3.685638363623364e-15,0.0,1.2549999999999952,3.9760731999578e-19
0.0,0.0,-3.141592653589793,-3.694513350726349e-15,0.0,1.2599999999999951,3.9610076980412666e-19
0.0,0.0,-3.141592653589793,-3.70335471014481e-15,0.0,1.264999999999995,3.9459992799198704e-19
0.0,0.0,-3.141592653589793,-3.712162569295403e-15,0.0,1.269999999999995,3.931047729300807e-19
0.0,0.0,-3.141592653589793,-3.720937055111995e-15,0.0,1.2749999999999948,3.916152830710813e-19
0.0,0.0,-3.141592653589793,-3.729678294047497e-15,0.0,1.2799999999999947,3.9013143694930625e-19
0.0,0.0,-3.141592653589793,-3.738386412075683e-15,0.0,1.2849999999999946,3.8865321318040735e-19
0.0,0.0,-3.141592653589793,-3.747061534693009e-15,0.0,1.2899999999999945,3.8718059046106236e-19
0.0,0.0,-3.141592653589793,-3.755703786920419e-15,0.0,1.2949999999999944,3.857135475686685e-19
0.0,0.0,-3.141592653589793,-3.764313293305147e-15,0.0,1.2999999999999943,3.842520633610361e-19
0.0,0.0,-3.141592653589793,-3.772890177922515e-15,0.0,1.3049999999999942,3.8279611677608415e-19
0.0,0.0,-3.141592653589793,-3.781434564377715e-15,0.0,1.309999999999994,3.813456868315365e-19
0.0,0.0,-3.141592653589793,-3.789946575807597e-15,0.0,1.314999999999994,3.7990075262462027e-19
0.0,0.0,-3.141592653589793,-3.798426334882439e-15,0.0,1.3199999999999938,3.784612933317633e-19
0.0,0.0,-3.141592653589793,-3.806873963807716e-15,0.0,1.3249999999999937,3.770272882082953e-19
0.0,0.0,-3.141592653589793,-3.815289584325863e-15,0.0,1.3299999999999936,3.7559871658814816e-19
0.0,0.0,-3.141592653589793,-3.823673317718027e-15,0.0,1.3349999999999935,3.741755578835584e-19
0.0,0.0,-3.141592653589793,-3.832025284805816e-15,0.0,1.3399999999999934,3.7275779158477033e-19
0.0,0.0,-3.141592653589793,-3.8403456059530396e-15,0.0,1.3449999999999933,3.7134539725974066e-19
0.0,0.0,-3.141592653589793,-3.848634401067445e-15,0.0,1.3499999999999932,3.699383545538437e-19
0.0,0.0,-3.141592653589793,-3.856891789602444e-15,0.0,1.354999999999993,3.685366431895788e-19
0.0,0.0,-3.141592653589793,-3.865117890558833e-15,0.0,1.359999999999993,3.6714024296627697e-19
0.0,0.0,-3.141592653589793,-3.8733128224865126e-15,0.0,1.3649999999999929,3.657491337598108e-19
0.0,0.0,-3.141592653589793,-3.88147670348619e-15,0.0,1.3699999999999928,3.6436329552230365e-19
0.0,0.0,-3.141592653589793,-3.889609651211086e-15,0.0,1.3749999999999927,3.629827082818414e-19
0.0,0.0,-3.141592653589793,-3.897711782868627e-15,0.0,1.3799999999999926,3.6160735214218416e-19
0.0,0.0,-3.141592653589793,-3.905783215222137e-15,0.0,1.3849999999999925,3.602372072824796e-19
0.0,0.0,-3.141592653589793,-3.913824064592519e-15,0.0,1.3899999999999924,3.5887225395697786e-19
0.0,0.0,-3.141592653589793,-3.9218344468599305e-15,0.0,1.3949999999999922,3.57512472494746e-19
0.0,0.0,-3.141592653589793,-3.929814477465455e-15,0.0,1.3999999999999921,3.5615784329938536e-19
0.0,0.0,-3.141592653589793,-3.937764271412766e-15,0.0,1.404999999999992,3.548083468487486e-19
0.0,0.0,-3.141592653589793,-3.945683943269781e-15,0.0,1.409999999999992,3.5346396369465866e-19
0.0,0.0,-3.141592653589793,-3.953573607170318e-15,0.0,1.4149999999999918,3.5212467446262835e-19
0.0,0.0,-3.141592653589793,-3.961433376815736e-15,0.0,1.4199999999999917,3.5079045985158156e-19
0.0,0.0,-3.141592653589793,-3.969263365476573e-15,0.0,1.4249999999999916,3.4946130063357424e-19
0.0,0.0,-3.141592653589793,-3.977063685994184e-15,0.0,1.4299999999999915,3.4813717765351806e-19
0.0,0.0,-3.141592653589793,-3.984834450782361e-15,0.0,1.4349999999999914,3.468180718289042e-19
0.0,0.0,-3.141592653589793,-3.9925757718289565e-15,0.0,1.4399999999999913,3.455039641495278e-19
0.0,0.0,-3.141592653589793,-4.0002877606974956e-15,0.0,1.4449999999999912,3.4419483567721497e-19
0.0,0.0,-3.141592653589793,-4.0079705285287865e-15,0.0,1.449999999999991,3.42890667545549e-19
0.0,0.0,-3.141592653589793,-4.015624186042519e-15,0.0,1.454999999999991,3.415914409595989e-19
0.0,0.0,-3.141592653589793,-4.023248843538861e-15,0.0,1.4599999999999909,3.402971371956484e-19
0.0,0.0,-3.141592653589793,-4.030844610900051e-15,0.0,1.4649999999999908,3.39007737600926e-19
0.0,0.0,-3.141592653589793,-4.038411597591976e-15,0.0,1.4699999999999906,3.377232235933368e-19
